team_game_id,game_id,game,team,toi,cf,ca,gf,ga,xgf,xga,is_home,season
4472,2236," 2024-02-26 - Islanders 3, Stars 2",New York Islanders,62.9,61,70,3,2,3.02,3.42,0,2324
4473,2237," 2024-02-26 - Kings 2, Oilers 4",Edmonton Oilers,60,58,63,4,2,3.07,3.38,1,2324
4474,2237," 2024-02-26 - Kings 2, Oilers 4",Los Angeles Kings,60,63,58,2,4,3.38,3.07,0,2324
4475,2238," 2024-02-26 - Bruins 3, Kraken 4",Seattle Kraken,65,68,60,3,3,2.48,3.31,1,2324
4476,2238," 2024-02-26 - Bruins 3, Kraken 4",Boston Bruins,65,60,68,3,3,3.31,2.48,0,2324
4477,2239," 2024-02-27 - Capitals 3, Red Wings 8",Detroit Red Wings,60,60,66,8,3,3.36,2.88,1,2324
4478,2239," 2024-02-27 - Capitals 3, Red Wings 8",Washington Capitals,60,66,60,3,8,2.88,3.36,0,2324
4479,2240," 2024-02-27 - Sabres 2, Panthers 3",Florida Panthers,60,63,61,3,2,3.04,2.57,1,2324
4480,2240," 2024-02-27 - Sabres 2, Panthers 3",Buffalo Sabres,60,61,63,2,3,2.57,3.04,0,2324
4481,2241," 2024-02-27 - Coyotes 2, Canadiens 4",Montreal Canadiens,60,42,83,4,2,1.8,3.88,1,2324
4482,2241," 2024-02-27 - Coyotes 2, Canadiens 4",Arizona Coyotes,60,83,42,2,4,3.88,1.8,0,2324
4483,2242," 2024-02-27 - Lightning 2, Flyers 6",Philadelphia Flyers,60,50,60,6,2,3.85,2.73,1,2324
4484,2242," 2024-02-27 - Lightning 2, Flyers 6",Tampa Bay Lightning,60,60,50,2,6,2.73,3.85,0,2324
4485,2243," 2024-02-27 - Golden Knights 6, Maple Leafs 2",Toronto Maple Leafs,60,73,71,2,6,2.66,4.14,1,2324
4486,2243," 2024-02-27 - Golden Knights 6, Maple Leafs 2",Vegas Golden Knights,60,71,73,6,2,4.14,2.66,0,2324
4487,2244," 2024-02-27 - Hurricanes 3, Wild 2",Minnesota Wild,60,52,63,2,3,2.49,2.88,1,2324
4488,2244," 2024-02-27 - Hurricanes 3, Wild 2",Carolina Hurricanes,60,63,52,3,2,2.88,2.49,0,2324
4489,2245," 2024-02-27 - Senators 1, Predators 4",Nashville Predators,60,79,47,4,1,3.39,2.58,1,2324
4490,2245," 2024-02-27 - Senators 1, Predators 4",Ottawa Senators,60,47,79,1,4,2.58,3.39,0,2324
4491,2246," 2024-02-27 - Blues 2, Jets 4",Winnipeg Jets,60,61,74,4,2,2.72,4.19,1,2324
4492,2246," 2024-02-27 - Blues 2, Jets 4",St Louis Blues,60,74,61,2,4,4.19,2.72,0,2324
4493,2247," 2024-02-27 - Kings 2, Flames 4",Calgary Flames,60,80,47,4,2,3.89,2.62,1,2324
4494,2247," 2024-02-27 - Kings 2, Flames 4",Los Angeles Kings,60,47,80,2,4,2.62,3.89,0,2324
4495,2248," 2024-02-27 - Stars 1, Avalanche 5",Colorado Avalanche,60,51,63,5,1,2.15,3.34,1,2324
4496,2248," 2024-02-27 - Stars 1, Avalanche 5",Dallas Stars,60,63,51,1,5,3.34,2.15,0,2324
4497,2249," 2024-02-27 - Penguins 4, Canucks 3",Vancouver Canucks,61.7,66,62,3,4,3.77,3.45,1,2324
4498,2249," 2024-02-27 - Penguins 4, Canucks 3",Pittsburgh Penguins,61.7,62,66,4,3,3.45,3.77,0,2324
4499,2250," 2024-02-27 - Devils 7, Sharks 2",San Jose Sharks,60,60,84,2,7,3.36,5.79,1,2324
4500,2250," 2024-02-27 - Devils 7, Sharks 2",New Jersey Devils,60,84,60,7,2,5.79,3.36,0,2324
4501,2251," 2024-02-28 - Blue Jackets 1, Rangers 4",New York Rangers,60,63,69,4,1,3.53,3.58,1,2324
4502,2251," 2024-02-28 - Blue Jackets 1, Rangers 4",Columbus Blue Jackets,60,69,63,1,4,3.58,3.53,0,2324
4503,2252," 2024-02-28 - Blues 2, Oilers 3",Edmonton Oilers,64.56666667,74,53,3,2,3.12,1.94,1,2324
4504,2252," 2024-02-28 - Blues 2, Oilers 3",St Louis Blues,64.56666667,53,74,2,3,1.94,3.12,0,2324
4505,2253," 2024-02-29 - Golden Knights 4, Bruins 5",Boston Bruins,60,65,67,5,4,2.53,3.52,1,2324
4506,2253," 2024-02-29 - Golden Knights 4, Bruins 5",Vegas Golden Knights,60,67,65,4,5,3.52,2.53,0,2324
4507,2254," 2024-02-29 - Hurricanes 4, Blue Jackets 2",Columbus Blue Jackets,60,48,72,2,4,2.51,3.46,1,2324
4508,2254," 2024-02-29 - Hurricanes 4, Blue Jackets 2",Carolina Hurricanes,60,72,48,4,2,3.46,2.51,0,2324
4509,2255," 2024-02-29 - Islanders 5, Red Wings 3",Detroit Red Wings,60,65,50,3,5,2.06,4.5,1,2324
4510,2255," 2024-02-29 - Islanders 5, Red Wings 3",New York Islanders,60,50,65,5,3,4.5,2.06,0,2324
4511,2256," 2024-02-29 - Canadiens 3, Panthers 4",Florida Panthers,65,80,54,3,3,3.81,3.51,1,2324
4512,2256," 2024-02-29 - Canadiens 3, Panthers 4",Montreal Canadiens,65,54,80,3,3,3.51,3.81,0,2324
4513,2257," 2024-02-29 - Sabres 3, Lightning 2",Tampa Bay Lightning,61.7,45,52,2,3,1.5,1.85,1,2324
4514,2257," 2024-02-29 - Sabres 3, Lightning 2",Buffalo Sabres,61.7,52,45,3,2,1.85,1.5,0,2324
4515,2258," 2024-02-29 - Coyotes 2, Maple Leafs 4",Toronto Maple Leafs,60,57,74,4,2,3.66,3.28,1,2324
4516,2258," 2024-02-29 - Coyotes 2, Maple Leafs 4",Arizona Coyotes,60,74,57,2,4,3.28,3.66,0,2324
4517,2259," 2024-02-29 - Jets 1, Stars 4",Dallas Stars,60,78,49,4,1,7.01,1.95,1,2324
4518,2259," 2024-02-29 - Jets 1, Stars 4",Winnipeg Jets,60,49,78,1,4,1.95,7.01,0,2324
4519,2260," 2024-02-29 - Wild 1, Predators 6",Nashville Predators,60,52,52,6,1,2.44,2.32,1,2324
4520,2260," 2024-02-29 - Wild 1, Predators 6",Minnesota Wild,60,52,52,1,6,2.32,2.44,0,2324
4521,2261," 2024-02-29 - Avalanche 5, Blackhawks 0",Chicago Blackhawks,60,42,70,0,5,1.45,3.11,1,2324
4522,2261," 2024-02-29 - Avalanche 5, Blackhawks 0",Colorado Avalanche,60,70,42,5,0,3.11,1.45,0,2324
4523,2262," 2024-02-29 - Penguins 0, Kraken 2",Seattle Kraken,60,51,72,2,0,2.22,3.27,1,2324
4524,2262," 2024-02-29 - Penguins 0, Kraken 2",Pittsburgh Penguins,60,72,51,0,2,3.27,2.22,0,2324
4525,2263," 2024-02-29 - Kings 5, Canucks 1",Vancouver Canucks,60,63,38,1,5,2.03,1.82,1,2324
4526,2263," 2024-02-29 - Kings 5, Canucks 1",Los Angeles Kings,60,38,63,5,1,1.82,2.03,0,2324
4527,2264," 2024-02-29 - Ducks 6, Sharks 4",San Jose Sharks,60,58,62,4,6,3.78,2.64,1,2324
4528,2264," 2024-02-29 - Ducks 6, Sharks 4",Anaheim Ducks,60,62,58,6,4,2.64,3.78,0,2324
4529,2265," 2024-03-01 - Coyotes 5, Senators 3",Ottawa Senators,60,68,61,3,5,4.36,4.39,1,2324
4530,2265," 2024-03-01 - Coyotes 5, Senators 3",Arizona Coyotes,60,61,68,5,3,4.39,4.36,0,2324
4531,2266," 2024-03-01 - Flyers 2, Capitals 5",Washington Capitals,60,40,63,5,2,2.34,2.19,1,2324
4532,2266," 2024-03-01 - Flyers 2, Capitals 5",Philadelphia Flyers,60,63,40,2,5,2.19,2.34,0,2324
4533,2267," 2024-03-01 - Devils 3, Ducks 4",Anaheim Ducks,60,41,92,4,3,1.67,5.66,1,2324
4534,2267," 2024-03-01 - Devils 3, Ducks 4",New Jersey Devils,60,92,41,3,4,5.66,1.67,0,2324
4535,2268," 2024-03-02 - Jets 5, Hurricanes 3",Carolina Hurricanes,60,65,55,3,5,3.23,3.01,1,2324
4536,2268," 2024-03-02 - Jets 5, Hurricanes 3",Winnipeg Jets,60,55,65,5,3,3.01,3.23,0,2324
4537,2269," 2024-03-02 - Bruins 1, Islanders 5",New York Islanders,60,45,44,5,1,3.24,1.82,1,2324
4538,2269," 2024-03-02 - Bruins 1, Islanders 5",Boston Bruins,60,44,45,1,5,1.82,3.24,0,2324
4539,2270," 2024-03-02 - Oilers 2, Kraken 1",Seattle Kraken,60,63,52,1,2,2.87,2.2,1,2324
4540,2270," 2024-03-02 - Oilers 2, Kraken 1",Edmonton Oilers,60,52,63,2,1,2.2,2.87,0,2324
4541,2271," 2024-03-02 - Avalanche 1, Predators 5",Nashville Predators,60,77,47,5,1,3.47,1.94,1,2324
4542,2271," 2024-03-02 - Avalanche 1, Predators 5",Colorado Avalanche,60,47,77,1,5,1.94,3.47,0,2324
4543,2272," 2024-03-02 - Golden Knights 2, Sabres 7",Buffalo Sabres,60,83,43,7,2,2.97,2.23,1,2324
4544,2272," 2024-03-02 - Golden Knights 2, Sabres 7",Vegas Golden Knights,60,43,83,2,7,2.23,2.97,0,2324
4545,2273," 2024-03-02 - Panthers 4, Red Wings 0",Detroit Red Wings,60,47,78,0,4,1.98,4.38,1,2324
4546,2273," 2024-03-02 - Panthers 4, Red Wings 0",Florida Panthers,60,78,47,4,0,4.38,1.98,0,2324
4547,2274," 2024-03-02 - Senators 2, Flyers 4",Philadelphia Flyers,60,64,72,4,2,3.3,3.09,1,2324
4548,2274," 2024-03-02 - Senators 2, Flyers 4",Ottawa Senators,60,72,64,2,4,3.09,3.3,0,2324
4549,2275," 2024-03-02 - Canadiens 3, Lightning 4",Tampa Bay Lightning,65,60,57,3,3,3.24,3.08,1,2324
4550,2275," 2024-03-02 - Canadiens 3, Lightning 4",Montreal Canadiens,65,57,60,3,3,3.08,3.24,0,2324
4551,2276," 2024-03-02 - Rangers 3, Maple Leafs 4",Toronto Maple Leafs,65,67,68,3,3,4.43,3.65,1,2324
4552,2276," 2024-03-02 - Rangers 3, Maple Leafs 4",New York Rangers,65,68,67,3,3,3.65,4.43,0,2324
4553,2277," 2024-03-02 - Blue Jackets 5, Blackhawks 2",Chicago Blackhawks,60,56,64,2,5,3.51,3,1,2324
4554,2277," 2024-03-02 - Blue Jackets 5, Blackhawks 2",Columbus Blue Jackets,60,64,56,5,2,3,3.51,0,2324
4555,2278," 2024-03-02 - Sharks 2, Stars 3",Dallas Stars,65,85,56,2,2,5.18,2.02,1,2324
4556,2278," 2024-03-02 - Sharks 2, Stars 3",San Jose Sharks,65,56,85,2,2,2.02,5.18,0,2324
4557,2279," 2024-03-02 - Wild 1, Blues 3",St Louis Blues,60,54,68,3,1,3.5,2.68,1,2324
4558,2279," 2024-03-02 - Wild 1, Blues 3",Minnesota Wild,60,68,54,1,3,2.68,3.5,0,2324
4559,2280," 2024-03-02 - Penguins 3, Flames 4",Calgary Flames,60,58,58,4,3,3.37,2.99,1,2324
4560,2280," 2024-03-02 - Penguins 3, Flames 4",Pittsburgh Penguins,60,58,58,3,4,2.99,3.37,0,2324
4561,2281," 2024-03-03 - Coyotes 5, Capitals 2",Washington Capitals,60,55,69,2,5,3.29,4.35,1,2324
4562,2281," 2024-03-03 - Coyotes 5, Capitals 2",Arizona Coyotes,60,69,55,5,2,4.35,3.29,0,2324
4563,2282," 2024-03-03 - Devils 1, Kings 5",Los Angeles Kings,60,51,67,5,1,3.14,2.26,1,2324
4564,2282," 2024-03-03 - Devils 1, Kings 5",New Jersey Devils,60,67,51,1,5,2.26,3.14,0,2324
4565,2283," 2024-03-03 - Jets 5, Sabres 2",Buffalo Sabres,60,50,69,2,5,2.05,3.99,1,2324
4566,2283," 2024-03-03 - Jets 5, Sabres 2",Winnipeg Jets,60,69,50,5,2,3.99,2.05,0,2324
4567,2284," 2024-03-03 - Sharks 3, Wild 4",Minnesota Wild,60,64,38,4,3,2.2,1.17,1,2324
4568,2284," 2024-03-03 - Sharks 3, Wild 4",San Jose Sharks,60,38,64,3,4,1.17,2.2,0,2324
4569,2285," 2024-03-03 - Canucks 2, Ducks 1",Anaheim Ducks,60,46,60,1,2,1.43,2.12,1,2324
4570,2285," 2024-03-03 - Canucks 2, Ducks 1",Vancouver Canucks,60,60,46,2,1,2.12,1.43,0,2324
4571,2286," 2024-03-03 - Penguins 1, Oilers 6",Edmonton Oilers,60,65,47,6,1,3.84,2.33,1,2324
4572,2286," 2024-03-03 - Penguins 1, Oilers 6",Pittsburgh Penguins,60,47,65,1,6,2.33,3.84,0,2324
4573,2287," 2024-03-04 - Golden Knights 3, Blue Jackets 6",Columbus Blue Jackets,60,60,69,6,3,3.6,3.06,1,2324
4574,2287," 2024-03-04 - Golden Knights 3, Blue Jackets 6",Vegas Golden Knights,60,69,60,3,6,3.06,3.6,0,2324
4575,2288," 2024-03-04 - Panthers 4, Rangers 2",New York Rangers,60,58,59,2,4,3.15,3.49,1,2324
4576,2288," 2024-03-04 - Panthers 4, Rangers 2",Florida Panthers,60,59,58,4,2,3.49,3.15,0,2324
4577,2289," 2024-03-04 - Blues 2, Flyers 1",Philadelphia Flyers,65,71,65,1,1,3.47,2.62,1,2324
4578,2289," 2024-03-04 - Blues 2, Flyers 1",St Louis Blues,65,65,71,1,1,2.62,3.47,0,2324
4579,2290," 2024-03-04 - Bruins 4, Maple Leafs 1",Toronto Maple Leafs,60,63,49,1,4,3.62,3.14,1,2324
4580,2290," 2024-03-04 - Bruins 4, Maple Leafs 1",Boston Bruins,60,49,63,4,1,3.14,3.62,0,2324
4581,2291," 2024-03-04 - Blackhawks 0, Avalanche 5",Colorado Avalanche,60,59,65,5,0,2.88,3.8,1,2324
4582,2291," 2024-03-04 - Blackhawks 0, Avalanche 5",Chicago Blackhawks,60,65,59,0,5,3.8,2.88,0,2324
4583,2292," 2024-03-04 - Kraken 4, Flames 2",Calgary Flames,60,84,62,2,4,4.81,3.68,1,2324
4584,2292," 2024-03-04 - Kraken 4, Flames 2",Seattle Kraken,60,62,84,4,2,3.68,4.81,0,2324
4585,2293," 2024-03-05 - Oilers 2, Bruins 1",Boston Bruins,62.3,44,71,1,2,1.7,2.67,1,2324
4586,2293," 2024-03-05 - Oilers 2, Bruins 1",Edmonton Oilers,62.3,71,44,2,1,2.67,1.7,0,2324
4587,2294," 2024-03-05 - Panthers 5, Devils 3",New Jersey Devils,60,58,55,3,5,3.59,4.57,1,2324
4588,2294," 2024-03-05 - Panthers 5, Devils 3",Florida Panthers,60,55,58,5,3,4.57,3.59,0,2324
4589,2295," 2024-03-05 - Blue Jackets 3, Penguins 5",Pittsburgh Penguins,60,70,75,5,3,3.77,3.1,1,2324
4590,2295," 2024-03-05 - Blue Jackets 3, Penguins 5",Columbus Blue Jackets,60,75,70,3,5,3.1,3.77,0,2324
4591,2296," 2024-03-05 - Blues 2, Islanders 4",New York Islanders,60,68,38,4,2,4.33,1.23,1,2324
4592,2296," 2024-03-05 - Blues 2, Islanders 4",St Louis Blues,60,38,68,2,4,1.23,4.33,0,2324
4593,2297," 2024-03-05 - Canadiens 4, Predators 3",Nashville Predators,60.28333333,59,56,3,4,3.54,2.62,1,2324
4594,2297," 2024-03-05 - Canadiens 4, Predators 3",Montreal Canadiens,60.28333333,56,59,4,3,2.62,3.54,0,2324
4595,2298," 2024-03-05 - Kraken 4, Jets 3",Winnipeg Jets,60,70,45,3,4,3.05,1.54,1,2324
4596,2298," 2024-03-05 - Kraken 4, Jets 3",Seattle Kraken,60,45,70,4,3,1.54,3.05,0,2324
4597,2299," 2024-03-05 - Blackhawks 5, Coyotes 2",Arizona Coyotes,60,64,68,2,5,3.2,4.48,1,2324
4598,2299," 2024-03-05 - Blackhawks 5, Coyotes 2",Chicago Blackhawks,60,68,64,5,2,4.48,3.2,0,2324
4599,2300," 2024-03-05 - Canucks 2, Kings 1",Los Angeles Kings,61.6,45,65,1,2,1.36,2.63,1,2324
4600,2300," 2024-03-05 - Canucks 2, Kings 1",Vancouver Canucks,61.6,65,45,2,1,2.63,1.36,0,2324
4601,2301," 2024-03-05 - Stars 7, Sharks 6",San Jose Sharks,61.81666667,44,77,6,7,2.48,3.69,1,2324
4602,2301," 2024-03-05 - Stars 7, Sharks 6",Dallas Stars,61.81666667,77,44,7,6,3.69,2.48,0,2324
4603,2302," 2024-03-06 - Sabres 1, Maple Leafs 2",Toronto Maple Leafs,64.33333333,47,58,2,1,3.1,3.33,1,2324
4604,2302," 2024-03-06 - Sabres 1, Maple Leafs 2",Buffalo Sabres,64.33333333,58,47,1,2,3.33,3.1,0,2324
4605,2303," 2024-03-06 - Red Wings 2, Avalanche 7",Colorado Avalanche,60,92,46,7,2,4.95,2.67,1,2324
4606,2303," 2024-03-06 - Red Wings 2, Avalanche 7",Detroit Red Wings,60,46,92,2,7,2.67,4.95,0,2324
4607,2304," 2024-03-06 - Senators 1, Ducks 2",Anaheim Ducks,60,42,71,2,1,1.96,3.16,1,2324
4608,2304," 2024-03-06 - Senators 1, Ducks 2",Ottawa Senators,60,71,42,1,2,3.16,1.96,0,2324
4609,2305," 2024-03-07 - Maple Leafs 1, Bruins 4",Boston Bruins,60,57,62,4,1,3.75,2.29,1,2324
4610,2305," 2024-03-07 - Maple Leafs 1, Bruins 4",Toronto Maple Leafs,60,62,57,1,4,2.29,3.75,0,2324
4611,2306," 2024-03-07 - Canadiens 1, Hurricanes 4",Carolina Hurricanes,60,89,47,4,1,4.78,2.92,1,2324
4612,2306," 2024-03-07 - Canadiens 1, Hurricanes 4",Montreal Canadiens,60,47,89,1,4,2.92,4.78,0,2324
4613,2307," 2024-03-07 - Oilers 2, Blue Jackets 4",Columbus Blue Jackets,60,62,58,4,2,2.7,3.79,1,2324
4614,2307," 2024-03-07 - Oilers 2, Blue Jackets 4",Edmonton Oilers,60,58,62,2,4,3.79,2.7,0,2324
4615,2308," 2024-03-07 - Flyers 2, Panthers 1",Florida Panthers,60,66,59,1,2,2.41,2.48,1,2324
4616,2308," 2024-03-07 - Flyers 2, Panthers 1",Philadelphia Flyers,60,59,66,2,1,2.48,2.41,0,2324
4617,2309," 2024-03-07 - Blues 1, Devils 4",New Jersey Devils,60,60,62,4,1,2.9,3.37,1,2324
4618,2309," 2024-03-07 - Blues 1, Devils 4",St Louis Blues,60,62,60,1,4,3.37,2.9,0,2324
4619,2310," 2024-03-07 - Capitals 6, Penguins 0",Pittsburgh Penguins,60,73,56,0,6,5.02,3.68,1,2324
4620,2310," 2024-03-07 - Capitals 6, Penguins 0",Washington Capitals,60,56,73,6,0,3.68,5.02,0,2324
4621,2311," 2024-03-07 - Flames 6, Lightning 3",Tampa Bay Lightning,60,57,45,3,6,1.97,2.44,1,2324
4622,2311," 2024-03-07 - Flames 6, Lightning 3",Calgary Flames,60,45,57,6,3,2.44,1.97,0,2324
4623,2312," 2024-03-07 - Sabres 2, Predators 4",Nashville Predators,60,58,45,4,2,3.59,1.67,1,2324
4624,2312," 2024-03-07 - Sabres 2, Predators 4",Buffalo Sabres,60,45,58,2,4,1.67,3.59,0,2324
4625,2313," 2024-03-07 - Wild 5, Coyotes 2",Arizona Coyotes,60,64,60,2,5,3.11,4.34,1,2324
4626,2313," 2024-03-07 - Wild 5, Coyotes 2",Minnesota Wild,60,60,64,5,2,4.34,3.11,0,2324
4627,2314," 2024-03-07 - Canucks 3, Golden Knights 1",Vegas Golden Knights,60,64,62,1,3,1.72,3.58,1,2324
4628,2314," 2024-03-07 - Canucks 3, Golden Knights 1",Vancouver Canucks,60,62,64,3,1,3.58,1.72,0,2324
4629,2315," 2024-03-07 - Senators 3, Kings 4",Los Angeles Kings,62,70,63,4,3,2.94,2.23,1,2324
4630,2315," 2024-03-07 - Senators 3, Kings 4",Ottawa Senators,62,63,70,3,4,2.23,2.94,0,2324
4631,2316," 2024-03-07 - Islanders 7, Sharks 2",San Jose Sharks,60,54,62,2,7,2.38,2.75,1,2324
4632,2316," 2024-03-07 - Islanders 7, Sharks 2",New York Islanders,60,62,54,7,2,2.75,2.38,0,2324
4633,2317," 2024-03-08 - Red Wings 0, Coyotes 4",Arizona Coyotes,60,50,60,4,0,2.02,3.07,1,2324
4634,2317," 2024-03-08 - Red Wings 0, Coyotes 4",Detroit Red Wings,60,60,50,0,4,3.07,2.02,0,2324
4635,2318," 2024-03-08 - Wild 1, Avalanche 2",Colorado Avalanche,62.53333333,79,71,2,1,3.47,4.23,1,2324
4636,2318," 2024-03-08 - Wild 1, Avalanche 2",Minnesota Wild,62.53333333,71,79,1,2,4.23,3.47,0,2324
4637,2319," 2024-03-08 - Stars 6, Ducks 2",Anaheim Ducks,60,54,63,2,6,2.61,3.4,1,2324
4638,2319," 2024-03-08 - Stars 6, Ducks 2",Dallas Stars,60,63,54,6,2,3.4,2.61,0,2324
4639,2320," 2024-03-08 - Jets 3, Kraken 0",Seattle Kraken,60,54,52,0,3,1.74,3.23,1,2324
4640,2320," 2024-03-08 - Jets 3, Kraken 0",Winnipeg Jets,60,52,54,3,0,3.23,1.74,0,2324
4641,2321," 2024-03-09 - Oilers 2, Sabres 3",Buffalo Sabres,65,56,53,2,2,2.91,3.13,1,2324
4642,2321," 2024-03-09 - Oilers 2, Sabres 3",Edmonton Oilers,65,53,56,2,2,3.13,2.91,0,2324
4643,2322," 2024-03-09 - Predators 2, Blue Jackets 1",Columbus Blue Jackets,60,60,74,1,2,4.15,3.55,1,2324
4644,2322," 2024-03-09 - Predators 2, Blue Jackets 1",Nashville Predators,60,74,60,2,1,3.55,4.15,0,2324
4645,2323," 2024-03-09 - Hurricanes 4, Devils 2",New Jersey Devils,60,54,55,2,4,2.27,4.06,1,2324
4646,2323," 2024-03-09 - Hurricanes 4, Devils 2",Carolina Hurricanes,60,55,54,4,2,4.06,2.27,0,2324
4647,2324," 2024-03-09 - Penguins 1, Bruins 5",Boston Bruins,60,49,70,5,1,2.94,2.69,1,2324
4648,2324," 2024-03-09 - Penguins 1, Bruins 5",Pittsburgh Penguins,60,70,49,1,5,2.69,2.94,0,2324
4649,2325," 2024-03-09 - Flames 1, Panthers 5",Florida Panthers,60,73,63,5,1,3.64,5.33,1,2324
4650,2325," 2024-03-09 - Flames 1, Panthers 5",Calgary Flames,60,63,73,1,5,5.33,3.64,0,2324
4651,2326," 2024-03-09 - Maple Leafs 3, Canadiens 2",Montreal Canadiens,60,52,50,2,3,2.3,1.88,1,2324
4652,2326," 2024-03-09 - Maple Leafs 3, Canadiens 2",Toronto Maple Leafs,60,50,52,3,2,1.88,2.3,0,2324
4653,2327," 2024-03-09 - Senators 1, Sharks 2",San Jose Sharks,60,59,74,2,1,2.74,3.19,1,2324
4654,2327," 2024-03-09 - Senators 1, Sharks 2",Ottawa Senators,60,74,59,1,2,3.19,2.74,0,2324
4655,2328," 2024-03-09 - Flyers 0, Lightning 7",Tampa Bay Lightning,60,56,58,7,0,3.14,2.36,1,2324
4656,2328," 2024-03-09 - Flyers 0, Lightning 7",Philadelphia Flyers,60,58,56,0,7,2.36,3.14,0,2324
4657,2329," 2024-03-09 - Blackhawks 1, Capitals 4",Washington Capitals,60,41,70,4,1,1.97,3.67,1,2324
4658,2329," 2024-03-09 - Blackhawks 1, Capitals 4",Chicago Blackhawks,60,70,41,1,4,3.67,1.97,0,2324
4659,2330," 2024-03-09 - Blues 0, Rangers 4",New York Rangers,60,79,46,4,0,3.95,1.58,1,2324
4660,2330," 2024-03-09 - Blues 0, Rangers 4",St Louis Blues,60,46,79,0,4,1.58,3.95,0,2324
4661,2331," 2024-03-09 - Jets 0, Canucks 5",Vancouver Canucks,60,61,39,5,0,3.86,2.09,1,2324
4662,2331," 2024-03-09 - Jets 0, Canucks 5",Winnipeg Jets,60,39,61,0,5,2.09,3.86,0,2324
4663,2332," 2024-03-09 - Red Wings 3, Golden Knights 5",Vegas Golden Knights,60,81,57,5,3,4.91,2.93,1,2324
4664,2332," 2024-03-09 - Red Wings 3, Golden Knights 5",Detroit Red Wings,60,57,81,3,5,2.93,4.91,0,2324
4665,2333," 2024-03-09 - Stars 4, Kings 1",Los Angeles Kings,60,53,68,1,4,1.75,3.42,1,2324
4666,2333," 2024-03-09 - Stars 4, Kings 1",Dallas Stars,60,68,53,4,1,3.42,1.75,0,2324
4667,2334," 2024-03-10 - Oilers 4, Penguins 0",Pittsburgh Penguins,60,72,74,0,4,3.99,4.02,1,2324
4668,2334," 2024-03-10 - Oilers 4, Penguins 0",Edmonton Oilers,60,74,72,4,0,4.02,3.99,0,2324
4669,2335," 2024-03-10 - Predators 3, Wild 4",Minnesota Wild,63.83333333,55,65,4,3,2.78,2.42,1,2324
4670,2335," 2024-03-10 - Predators 3, Wild 4",Nashville Predators,63.83333333,65,55,3,4,2.42,2.78,0,2324
4671,2336," 2024-03-10 - Flames 2, Hurricanes 7",Carolina Hurricanes,60,83,47,7,2,3.15,2.56,1,2324
4672,2336," 2024-03-10 - Flames 2, Hurricanes 7",Calgary Flames,60,47,83,2,7,2.56,3.15,0,2324
4673,2337," 2024-03-10 - Coyotes 4, Blackhawks 7",Chicago Blackhawks,60,76,59,7,4,5.38,3.22,1,2324
4674,2337," 2024-03-10 - Coyotes 4, Blackhawks 7",Arizona Coyotes,60,59,76,4,7,3.22,5.38,0,2324
4675,2338," 2024-03-10 - Islanders 6, Ducks 1",Anaheim Ducks,60,48,50,1,6,2.3,2.77,1,2324
4676,2338," 2024-03-10 - Islanders 6, Ducks 1",New York Islanders,60,50,48,6,1,2.77,2.3,0,2324
4677,2339," 2024-03-11 - Blues 5, Bruins 1",Boston Bruins,60,63,41,1,5,4.09,2.49,1,2324
4678,2339," 2024-03-11 - Blues 5, Bruins 1",St Louis Blues,60,41,63,5,1,2.49,4.09,0,2324
4679,2340," 2024-03-11 - Devils 1, Rangers 3",New York Rangers,60,56,54,3,1,3.15,2.14,1,2324
4680,2340," 2024-03-11 - Devils 1, Rangers 3",New Jersey Devils,60,54,56,1,3,2.14,3.15,0,2324
4681,2341," 2024-03-11 - Capitals 0, Jets 3",Winnipeg Jets,60,72,46,3,0,3.56,1.82,1,2324
4682,2341," 2024-03-11 - Capitals 0, Jets 3",Washington Capitals,60,46,72,0,3,1.82,3.56,0,2324
4683,2342," 2024-03-11 - Islanders 0, Kings 3",Los Angeles Kings,60,55,53,3,0,2.97,1.9,1,2324
4684,2342," 2024-03-11 - Islanders 0, Kings 3",New York Islanders,60,53,55,0,3,1.9,2.97,0,2324
4685,2343," 2024-03-12 - Red Wings 3, Sabres 7",Buffalo Sabres,60,68,48,7,3,3.31,2.79,1,2324
4686,2343," 2024-03-12 - Red Wings 3, Sabres 7",Detroit Red Wings,60,48,68,3,7,2.79,3.31,0,2324
4687,2344," 2024-03-12 - Rangers 1, Hurricanes 0",Carolina Hurricanes,60,68,55,0,1,3.36,3.67,1,2324
4688,2344," 2024-03-12 - Rangers 1, Hurricanes 0",New York Rangers,60,55,68,1,0,3.67,3.36,0,2324
4689,2345," 2024-03-12 - Blue Jackets 0, Canadiens 3",Montreal Canadiens,60,44,98,3,0,2.62,5.01,1,2324
4690,2345," 2024-03-12 - Blue Jackets 0, Canadiens 3",Columbus Blue Jackets,60,98,44,0,3,5.01,2.62,0,2324
4691,2346," 2024-03-12 - Penguins 1, Senators 2",Ottawa Senators,63.21666667,67,63,2,1,3.72,3.06,1,2324
4692,2346," 2024-03-12 - Penguins 1, Senators 2",Pittsburgh Penguins,63.21666667,63,67,1,2,3.06,3.72,0,2324
4693,2347," 2024-03-12 - Sharks 2, Flyers 3",Philadelphia Flyers,60,70,62,3,2,4.82,3.04,1,2324
4694,2347," 2024-03-12 - Sharks 2, Flyers 3",San Jose Sharks,60,62,70,2,3,3.04,4.82,0,2324
