team_game_id,game_id,team,toi,cf,ca,gf,ga,is_home,season
1459,730,Detroit Red Wings,60,75,67,4,5,1,2324
1460,730,Dallas Stars,60,67,75,5,4,0,2324
1461,731,Montreal Canadiens,60,50,50,1,4,1,2324
1462,731,Ottawa Senators,60,50,50,4,1,0,2324
1463,732,Philadelphia Flyers,60,71,53,3,6,1,2324
1464,732,Tampa Bay Lightning,60,53,71,6,3,0,2324
1465,733,New York Islanders,60,80,41,2,3,1,2324
1466,733,Vegas Golden Knights,60,41,80,3,2,0,2324
1467,734,Minnesota Wild,60,54,58,5,3,1,2324
1468,734,Washington Capitals,60,58,54,3,5,0,2324
1469,735,Calgary Flames,60,67,50,3,4,1,2324
1470,735,St Louis Blues,60,50,67,4,3,0,2324
1471,736,Edmonton Oilers,60,49,57,4,1,1,2324
1472,736,Columbus Blue Jackets,60,57,49,1,4,0,2324
1473,737,Anaheim Ducks,60,58,66,4,2,1,2324
1474,737,Buffalo Sabres,60,66,58,2,4,0,2324
1475,738,San Jose Sharks,61.48333333,55,62,3,2,1,2324
1476,738,New York Rangers,61.48333333,62,55,2,3,0,2324
1477,739,Florida Panthers,60,63,62,6,2,1,2324
1478,739,Arizona Coyotes,60,62,63,2,6,0,2324
1479,740,Toronto Maple Leafs,64.21666667,53,68,1,0,1,2324
1480,740,Winnipeg Jets,64.21666667,68,53,0,1,0,2324
1481,741,Boston Bruins,60,43,64,2,3,1,2324
1482,741,Carolina Hurricanes,60,64,43,3,2,0,2324
1483,742,Colorado Avalanche,60,59,73,6,2,1,2324
1484,742,Washington Capitals,60,73,59,2,6,0,2324
1485,743,Seattle Kraken,60,58,70,6,2,1,2324
1486,743,Chicago Blackhawks,60,70,58,2,6,0,2324
1487,744,Vancouver Canucks,61.9,79,46,3,4,1,2324
1488,744,St Louis Blues,61.9,46,79,4,3,0,2324
1489,745,Los Angeles Kings,60,70,71,3,5,1,2324
1490,745,Buffalo Sabres,60,71,70,5,3,0,2324
1491,746,Carolina Hurricanes,60,45,49,3,2,1,2324
1492,746,New Jersey Devils,60,49,45,2,3,0,2324
1493,747,Detroit Red Wings,60,47,72,3,0,1,2324
1494,747,Philadelphia Flyers,60,72,47,0,3,0,2324
1495,748,Montreal Canadiens,60,43,88,4,3,1,2324
1496,748,New York Islanders,60,88,43,3,4,0,2324
1497,749,Ottawa Senators,61.8,70,44,2,3,1,2324
1498,749,Boston Bruins,61.8,44,70,3,2,0,2324
1499,750,Tampa Bay Lightning,60,65,47,6,3,1,2324
1500,750,Arizona Coyotes,60,47,65,3,6,0,2324
1501,751,Dallas Stars,60.63333333,74,40,4,3,1,2324
1502,751,Anaheim Ducks,60.63333333,40,74,3,4,0,2324
1503,752,Minnesota Wild,60,50,62,2,3,1,2324
1504,752,Nashville Predators,60,62,50,3,2,0,2324
1505,753,Calgary Flames,60,61,61,2,5,1,2324
1506,753,Columbus Blue Jackets,60,61,61,5,2,0,2324
1507,754,Edmonton Oilers,60,66,45,3,0,1,2324
1508,754,Chicago Blackhawks,60,45,66,0,3,0,2324
1509,755,New York Rangers,60,79,42,2,5,1,2324
1510,755,Vegas Golden Knights,60,42,79,5,2,0,2324
1511,756,Pittsburgh Penguins,65,76,66,2,2,1,2324
1512,756,Florida Panthers,65,66,76,2,2,0,2324
1513,757,Colorado Avalanche,60,55,52,5,1,1,2324
1514,757,Los Angeles Kings,60,52,55,1,5,0,2324
1515,758,Seattle Kraken,63.51666667,75,40,3,4,1,2324
1516,758,St Louis Blues,63.51666667,40,75,4,3,0,2324
1517,759,Philadelphia Flyers,60,72,51,2,6,1,2324
1518,759,Boston Bruins,60,51,72,6,2,0,2324
1519,760,Dallas Stars,63.45,71,59,5,4,1,2324
1520,760,Washington Capitals,63.45,59,71,4,5,0,2324
1521,761,Edmonton Oilers,60,49,68,4,1,1,2324
1522,761,Nashville Predators,60,68,49,1,4,0,2324
1523,762,San Jose Sharks,60,65,65,2,5,1,2324
1524,762,Buffalo Sabres,60,65,65,5,2,0,2324
1525,763,Carolina Hurricanes,60,90,31,3,1,1,2324
1526,763,Arizona Coyotes,60,31,90,1,3,0,2324
1527,764,Detroit Red Wings,60,50,47,5,2,1,2324
1528,764,Vegas Golden Knights,60,47,50,2,5,0,2324
1529,765,Ottawa Senators,60,61,56,2,7,1,2324
1530,765,New York Rangers,60,56,61,7,2,0,2324
1531,766,Pittsburgh Penguins,62.71666667,86,48,3,2,1,2324
1532,766,Montreal Canadiens,62.71666667,48,86,2,3,0,2324
1533,767,Tampa Bay Lightning,60,75,44,6,3,1,2324
1534,767,New Jersey Devils,60,44,75,3,6,0,2324
1535,768,Winnipeg Jets,60,60,51,2,4,1,2324
1536,768,Toronto Maple Leafs,60,51,60,4,2,0,2324
1537,769,New York Islanders,61.95,47,72,2,3,1,2324
1538,769,Florida Panthers,61.95,72,47,3,2,0,2324
1539,770,Minnesota Wild,60,66,47,2,3,1,2324
1540,770,Anaheim Ducks,60,47,66,3,2,0,2324
1541,771,Calgary Flames,60,65,58,1,0,1,2324
1542,771,Chicago Blackhawks,60,58,65,0,1,0,2324
1543,772,Vancouver Canucks,64.01666667,70,55,5,4,1,2324
1544,772,Columbus Blue Jackets,64.01666667,55,70,4,5,0,2324
1545,773,St Louis Blues,61.06666667,55,57,4,3,1,2324
1546,773,Los Angeles Kings,61.06666667,57,55,3,4,0,2324
1547,774,Seattle Kraken,60,58,57,4,2,1,2324
1548,774,Columbus Blue Jackets,60,57,58,2,4,0,2324
1549,775,Ottawa Senators,63.6,67,60,4,3,1,2324
1550,775,Nashville Predators,63.6,60,67,3,4,0,2324
1551,776,St Louis Blues,60,55,54,0,1,1,2324
1552,776,Columbus Blue Jackets,60,54,55,1,0,0,2324
1553,777,San Jose Sharks,60,46,69,2,0,1,2324
1554,777,Seattle Kraken,60,69,46,0,2,0,2324
1555,778,Detroit Red Wings,62.08333333,60,65,2,3,1,2324
1556,778,Ottawa Senators,62.08333333,65,60,3,2,0,2324
1557,779,Nashville Predators,60,75,46,2,4,1,2324
1558,779,Los Angeles Kings,60,46,75,4,2,0,2324
1559,780,Anaheim Ducks,64.11666667,83,57,3,2,1,2324
1560,780,San Jose Sharks,64.11666667,57,83,2,3,0,2324
1561,781,New York Rangers,61.88333333,56,60,2,1,1,2324
1562,781,Colorado Avalanche,61.88333333,60,56,1,2,0,2324
1563,782,Toronto Maple Leafs,60,76,66,2,3,1,2324
1564,782,New York Islanders,60,66,76,3,2,0,2324
1565,783,Boston Bruins,60,52,62,1,4,1,2324
1566,783,Calgary Flames,60,62,52,4,1,0,2324
1567,784,Buffalo Sabres,60,83,60,1,2,1,2324
1568,784,Dallas Stars,60,60,83,2,1,0,2324
1569,785,Carolina Hurricanes,60,63,43,2,3,1,2324
1570,785,Vancouver Canucks,60,43,63,3,2,0,2324
1571,786,Florida Panthers,60,66,56,1,2,1,2324
1572,786,Philadelphia Flyers,60,56,66,2,1,0,2324
1573,787,New Jersey Devils,60,67,69,5,3,1,2324
1574,787,Colorado Avalanche,60,69,67,3,5,0,2324
1575,788,Pittsburgh Penguins,60,53,60,3,0,1,2324
1576,788,Winnipeg Jets,60,60,53,0,3,0,2324
1577,789,Washington Capitals,60,75,39,2,5,1,2324
1578,789,Montreal Canadiens,60,39,75,5,2,0,2324
1579,790,Vegas Golden Knights,60,50,83,3,1,1,2324
1580,790,Edmonton Oilers,60,83,50,1,3,0,2324
1581,791,New York Rangers,60,51,60,3,1,1,2324
1582,791,Tampa Bay Lightning,60,60,51,1,3,0,2324
1583,792,Toronto Maple Leafs,60,53,76,5,4,1,2324
1584,792,Dallas Stars,60,76,53,4,5,0,2324
1585,793,Chicago Blackhawks,60,49,54,1,2,1,2324
1586,793,Minnesota Wild,60,54,49,2,1,0,2324
1587,794,Boston Bruins,60,41,44,4,0,1,2324
1588,794,Vancouver Canucks,60,44,41,0,4,0,2324
1589,795,Florida Panthers,60,89,53,4,2,1,2324
1590,795,Washington Capitals,60,53,89,2,4,0,2324
1591,796,New Jersey Devils,60,66,56,3,5,1,2324
1592,796,Calgary Flames,60,56,66,5,3,0,2324
1593,797,Philadelphia Flyers,60,47,71,4,1,1,2324
1594,797,Winnipeg Jets,60,71,47,1,4,0,2324
1595,798,New York Islanders,60,48,56,6,2,1,2324
1596,798,Tampa Bay Lightning,60,56,48,2,6,0,2324
1597,799,Carolina Hurricanes,60,64,53,5,2,1,2324
1598,799,Colorado Avalanche,60,53,64,2,5,0,2324
1599,800,Arizona Coyotes,60,71,59,2,3,1,2324
1600,800,Vegas Golden Knights,60,59,71,3,2,0,2324
1601,801,Minnesota Wild,60,68,72,3,2,1,2324
1602,801,Pittsburgh Penguins,60,72,68,2,3,0,2324
1603,802,Chicago Blackhawks,62.61666667,55,54,3,4,1,2324
1604,802,New York Rangers,62.61666667,54,55,4,3,0,2324
1605,803,Anaheim Ducks,60,43,62,3,5,1,2324
1606,803,Edmonton Oilers,60,62,43,5,3,0,2324
1607,804,Buffalo Sabres,60,67,49,1,3,1,2324
1608,804,St Louis Blues,60,49,67,3,1,0,2324
1609,805,Detroit Red Wings,60.38333333,53,64,4,3,1,2324
1610,805,Vancouver Canucks,60.38333333,64,53,3,4,0,2324
1611,806,Montreal Canadiens,60,49,68,2,3,1,2324
1612,806,Dallas Stars,60,68,49,3,2,0,2324
1613,807,New York Islanders,60,72,58,2,5,1,2324
1614,807,Calgary Flames,60,58,72,5,2,0,2324
1615,808,Boston Bruins,60,42,48,0,3,1,2324
1616,808,Washington Capitals,60,48,42,3,0,0,2324
1617,809,Florida Panthers,60,90,61,4,0,1,2324
1618,809,Colorado Avalanche,60,61,90,0,4,0,2324
1619,810,Carolina Hurricanes,63.66666667,70,63,1,0,1,2324
1620,810,New Jersey Devils,63.66666667,63,70,0,1,0,2324
1621,811,Columbus Blue Jackets,60,71,62,2,4,1,2324
1622,811,Tampa Bay Lightning,60,62,71,4,2,0,2324
1623,812,Ottawa Senators,60,67,68,5,3,1,2324
1624,812,Toronto Maple Leafs,60,68,67,3,5,0,2324
1625,813,Philadelphia Flyers,60,74,50,3,2,1,2324
1626,813,Seattle Kraken,60,50,74,2,3,0,2324
1627,814,Winnipeg Jets,60,58,60,2,1,1,2324
1628,814,Pittsburgh Penguins,60,60,58,1,2,0,2324
1629,815,Nashville Predators,61.6,79,49,5,4,1,2324
1630,815,Arizona Coyotes,61.6,49,79,4,5,0,2324
1631,816,Los Angeles Kings,60,41,70,4,0,1,2324
1632,816,Edmonton Oilers,60,70,41,0,4,0,2324
1633,817,Montreal Canadiens,60,61,52,2,7,1,2324
1634,817,St Louis Blues,60,52,61,7,2,0,2324
1635,818,Washington Capitals,64.91666667,74,66,2,3,1,2324
1636,818,Vancouver Canucks,64.91666667,66,74,3,2,0,2324
1637,819,New Jersey Devils,60,61,65,3,1,1,2324
1638,819,Seattle Kraken,60,65,61,1,3,0,2324
1639,820,New York Rangers,60,70,57,2,0,1,2324
1640,820,Calgary Flames,60,57,70,0,2,0,2324
1641,821,Philadelphia Flyers,60,68,50,5,3,1,2324
1642,821,Arizona Coyotes,60,50,68,3,5,0,2324
1643,822,Vegas Golden Knights,60,54,64,3,5,1,2324
1644,822,Minnesota Wild,60,64,54,5,3,0,2324
1645,823,Boston Bruins,65,80,51,2,2,1,2324
1646,823,Tampa Bay Lightning,65,51,80,2,2,0,2324
1647,824,Buffalo Sabres,60,47,83,7,0,1,2324
1648,824,Los Angeles Kings,60,83,47,0,7,0,2324
1649,825,Montreal Canadiens,60,75,43,5,0,1,2324
1650,825,Anaheim Ducks,60,43,75,0,5,0,2324
1651,826,Ottawa Senators,60,56,81,6,3,1,2324
1652,826,Columbus Blue Jackets,60,81,56,3,6,0,2324
1653,827,Toronto Maple Leafs,60,62,44,4,1,1,2324
1654,827,St Louis Blues,60,44,62,1,4,0,2324
1655,828,Washington Capitals,60,65,64,3,6,1,2324
1656,828,Colorado Avalanche,60,64,65,6,3,0,2324
1657,829,New York Islanders,65,57,70,1,1,1,2324
1658,829,Seattle Kraken,65,70,57,1,1,0,2324
1659,830,Dallas Stars,60,43,95,4,2,1,2324
1660,830,Carolina Hurricanes,60,95,43,2,4,0,2324
1661,831,Nashville Predators,60,63,95,2,4,1,2324
1662,831,New Jersey Devils,60,95,63,4,2,0,2324
1663,832,Chicago Blackhawks,60,47,66,2,4,1,2324
1664,832,Vancouver Canucks,60,66,47,4,2,0,2324
1665,833,Edmonton Oilers,60,58,67,8,4,1,2324
1666,833,Detroit Red Wings,60,67,58,4,8,0,2324
1667,834,Pittsburgh Penguins,60,57,52,2,5,1,2324
1668,834,Florida Panthers,60,52,57,5,2,0,2324
1669,835,Winnipeg Jets,60,84,41,1,0,1,2324
1670,835,San Jose Sharks,60,41,84,0,1,0,2324
1671,836,Arizona Coyotes,60,70,73,1,3,1,2324
1672,836,Minnesota Wild,60,73,70,3,1,0,2324
1673,837,Boston Bruins,60,72,50,1,4,1,2324
1674,837,Seattle Kraken,60,50,72,4,1,0,2324
1675,838,Buffalo Sabres,60,63,60,0,4,1,2324
1676,838,Florida Panthers,60,60,63,4,0,0,2324
1677,839,New Jersey Devils,60,55,69,1,2,1,2324
1678,839,Los Angeles Kings,60,69,55,2,1,0,2324
1679,840,New York Rangers,60,50,62,7,4,1,2324
1680,840,Montreal Canadiens,60,62,50,4,7,0,2324
1681,841,Ottawa Senators,60,70,41,1,5,1,2324
1682,841,Anaheim Ducks,60,41,70,5,1,0,2324
1683,842,Tampa Bay Lightning,60,73,57,6,3,1,2324
1684,842,Colorado Avalanche,60,57,73,3,6,0,2324
1685,843,Toronto Maple Leafs,60.9,64,64,4,3,1,2324
1686,843,Philadelphia Flyers,60.9,64,64,3,4,0,2324
1687,844,St Louis Blues,60,61,67,6,3,1,2324
1688,844,Edmonton Oilers,60,67,61,3,6,0,2324
1689,845,Chicago Blackhawks,60,42,52,1,4,1,2324
1690,845,Pittsburgh Penguins,60,52,42,4,1,0,2324
1691,846,Calgary Flames,60,79,59,3,6,1,2324
1692,846,San Jose Sharks,60,59,79,6,3,0,2324
1693,847,Nashville Predators,60,58,64,2,9,1,2324
1694,847,Dallas Stars,60,64,58,9,2,0,2324
1695,848,Vancouver Canucks,60,51,64,4,1,1,2324
1696,848,Detroit Red Wings,60,64,51,1,4,0,2324
1697,849,Arizona Coyotes,60,50,62,1,5,1,2324
1698,849,Carolina Hurricanes,60,62,50,5,1,0,2324
1699,850,Dallas Stars,60.5,55,53,3,4,1,2324
1700,850,Edmonton Oilers,60.5,53,55,4,3,0,2324
1701,851,Chicago Blackhawks,60,52,77,3,2,1,2324
1702,851,Ottawa Senators,60,77,52,2,3,0,2324
1703,852,Calgary Flames,60,85,51,0,5,1,2324
1704,852,Detroit Red Wings,60,51,85,5,0,0,2324
1705,853,Boston Bruins,64.55,64,70,4,5,1,2324
1706,853,Los Angeles Kings,64.55,70,64,5,4,0,2324
1707,854,Minnesota Wild,61.48333333,55,48,2,3,1,2324
1708,854,Buffalo Sabres,61.48333333,48,55,3,2,0,2324
1709,855,St Louis Blues,60,69,60,2,5,1,2324
1710,855,Nashville Predators,60,60,69,5,2,0,2324
1711,856,Tampa Bay Lightning,60,66,47,2,9,1,2324
1712,856,Florida Panthers,60,47,66,9,2,0,2324
1713,857,Montreal Canadiens,60,65,79,3,4,1,2324
1714,857,Washington Capitals,60,79,65,4,3,0,2324
1715,858,Toronto Maple Leafs,60,58,48,9,2,1,2324
1716,858,Anaheim Ducks,60,48,58,2,9,0,2324
1717,859,New Jersey Devils,60,76,83,6,3,1,2324
1718,859,Philadelphia Flyers,60,83,76,3,6,0,2324
1719,860,Vancouver Canucks,60,73,44,2,4,1,2324
1720,860,Winnipeg Jets,60,44,73,4,2,0,2324
1721,861,San Jose Sharks,60,62,81,3,4,1,2324
1722,861,Columbus Blue Jackets,60,81,62,4,3,0,2324
1723,862,Vegas Golden Knights,60,59,65,1,3,1,2324
1724,862,Carolina Hurricanes,60,65,59,3,1,0,2324
1725,863,New York Islanders,60.16666667,67,76,5,6,1,2324
1726,863,New York Rangers,60.16666667,76,67,6,5,0,2324
1727,864,Colorado Avalanche,60,66,48,4,3,1,2324
1728,864,Arizona Coyotes,60,48,66,3,4,0,2324
1729,865,Pittsburgh Penguins,60,59,71,1,2,1,2324
1730,865,Los Angeles Kings,60,71,59,2,1,0,2324
1731,866,Buffalo Sabres,60,70,28,3,4,1,2324
1732,866,Anaheim Ducks,60,28,70,4,3,0,2324
1733,867,Boston Bruins,65,62,82,3,3,1,2324
1734,867,Dallas Stars,65,82,62,3,3,0,2324
1735,868,St Louis Blues,60,62,47,2,4,1,2324
1736,868,Toronto Maple Leafs,60,47,62,4,2,0,2324
1737,869,Minnesota Wild,60,62,69,10,7,1,2324
1738,869,Vancouver Canucks,60,69,62,7,10,0,2324
1739,870,Seattle Kraken,61.11666667,78,62,3,4,1,2324
1740,870,Detroit Red Wings,61.11666667,62,78,4,3,0,2324
1741,871,Arizona Coyotes,60,67,52,3,6,1,2324
1742,871,Edmonton Oilers,60,52,67,6,3,0,2324
1743,872,Calgary Flames,60,66,54,6,3,1,2324
1744,872,Winnipeg Jets,60,54,66,3,6,0,2324
1745,873,San Jose Sharks,60,66,65,0,4,1,2324
1746,873,Vegas Golden Knights,60,65,66,4,0,0,2324
1747,874,Carolina Hurricanes,60,80,37,6,3,1,2324
1748,874,Chicago Blackhawks,60,37,80,3,6,0,2324
1749,875,Tampa Bay Lightning,60,70,64,2,4,1,2324
1750,875,Ottawa Senators,60,64,70,4,2,0,2324
1751,876,Florida Panthers,61.6,79,53,3,2,1,2324
1752,876,Ottawa Senators,61.6,53,79,2,3,0,2324
1753,877,New York Rangers,60,56,74,3,1,1,2324
1754,877,Dallas Stars,60,74,56,1,3,0,2324
1755,878,Pittsburgh Penguins,60.95,65,55,4,5,1,2324
1756,878,New York Islanders,60.95,55,65,5,4,0,2324
1757,879,Washington Capitals,60,56,71,6,2,1,2324
1758,879,New Jersey Devils,60,71,56,2,6,0,2324
1759,880,Winnipeg Jets,60,65,77,6,3,1,2324
1760,880,Minnesota Wild,60,77,65,3,6,0,2324
1761,881,Colorado Avalanche,60,54,49,3,1,1,2324
1762,881,Vancouver Canucks,60,49,54,1,3,0,2324
1763,882,Vegas Golden Knights,60,43,81,3,5,1,2324
1764,882,Nashville Predators,60,81,43,5,3,0,2324
1765,883,Los Angeles Kings,60,53,64,5,1,1,2324
1766,883,Columbus Blue Jackets,60,64,53,1,5,0,2324
1767,884,Montreal Canadiens,60,66,48,2,3,1,2324
1768,884,Buffalo Sabres,60,48,66,3,2,0,2324
1769,885,Chicago Blackhawks,60,56,68,1,3,1,2324
1770,885,Philadelphia Flyers,60,68,56,3,1,0,2324
1771,886,Anaheim Ducks,60,52,47,4,7,1,2324
1772,886,Columbus Blue Jackets,60,47,52,7,4,0,2324
1773,887,Arizona Coyotes,60,64,66,3,6,1,2324
1774,887,Toronto Maple Leafs,60,66,64,6,3,0,2324
1775,888,Edmonton Oilers,63.16666667,93,62,5,6,1,2324
1776,888,Boston Bruins,63.16666667,62,93,6,5,0,2324
1777,889,Carolina Hurricanes,60,59,65,1,0,1,2324
1778,889,Florida Panthers,60,65,59,0,1,0,2324
1779,890,Detroit Red Wings,63.7,57,70,2,1,1,2324
1780,890,Colorado Avalanche,63.7,70,57,1,2,0,2324
1781,891,New Jersey Devils,60,91,36,1,5,1,2324
1782,891,New York Rangers,60,36,91,5,1,0,2324
1783,892,Ottawa Senators,60,58,52,4,1,1,2324
1784,892,Dallas Stars,60,52,58,1,4,0,2324
1785,893,Pittsburgh Penguins,60,54,73,4,1,1,2324
1786,893,Montreal Canadiens,60,73,54,1,4,0,2324
1787,894,Tampa Bay Lightning,60,60,46,3,5,1,2324
1788,894,Washington Capitals,60,46,60,5,3,0,2324
1789,895,St Louis Blues,60,44,58,4,0,1,2324
1790,895,New York Islanders,60,58,44,0,4,0,2324
1791,896,Calgary Flames,63.93333333,61,63,3,2,1,2324
1792,896,Boston Bruins,63.93333333,63,61,2,3,0,2324
1793,897,Seattle Kraken,60,57,48,5,2,1,2324
1794,897,Vancouver Canucks,60,48,57,2,5,0,2324
1795,898,Vegas Golden Knights,60,59,77,3,7,1,2324
1796,898,Toronto Maple Leafs,60,77,59,7,3,0,2324
1797,899,Los Angeles Kings,60,61,43,1,4,1,2324
1798,899,Nashville Predators,60,43,61,4,1,0,2324
1799,900,Columbus Blue Jackets,60,55,64,1,2,1,2324
1800,900,Buffalo Sabres,60,64,55,2,1,0,2324
1801,901,Chicago Blackhawks,60.41666667,70,52,2,3,1,2324
1802,901,Winnipeg Jets,60.41666667,52,70,3,2,0,2324
1803,902,Edmonton Oilers,60,82,59,2,4,1,2324
1804,902,Minnesota Wild,60,59,82,4,2,0,2324
1805,903,New Jersey Devils,60,55,51,4,3,1,2324
1806,903,Montreal Canadiens,60,51,55,3,4,0,2324
1807,904,New York Islanders,60,63,61,2,4,1,2324
1808,904,Tampa Bay Lightning,60,61,63,4,2,0,2324
1809,905,Philadelphia Flyers,60,83,58,1,2,1,2324
1810,905,New York Rangers,60,58,83,2,1,0,2324
1811,906,Florida Panthers,63.68333333,66,55,3,2,1,2324
1812,906,Washington Capitals,63.68333333,55,66,2,3,0,2324
1813,907,Carolina Hurricanes,60,71,36,1,2,1,2324
1814,907,Dallas Stars,60,36,71,2,1,0,2324
1815,908,Colorado Avalanche,60,73,51,3,4,1,2324
1816,908,Toronto Maple Leafs,60,51,73,4,3,0,2324
1817,909,Detroit Red Wings,60,65,41,6,1,1,2324
1818,909,St Louis Blues,60,41,65,1,6,0,2324
1819,910,Ottawa Senators,65,69,64,3,3,1,2324
1820,910,Vegas Golden Knights,65,64,69,3,3,0,2324
1821,911,Vancouver Canucks,61.56666667,83,50,3,2,1,2324
1822,911,Boston Bruins,61.56666667,50,83,2,3,0,2324
1823,912,Edmonton Oilers,60,76,53,3,6,1,2324
1824,912,Calgary Flames,60,53,76,6,3,0,2324
1825,913,Seattle Kraken,60,75,58,2,5,1,2324
1826,913,Minnesota Wild,60,58,75,5,2,0,2324
1827,914,San Jose Sharks,60,48,69,2,4,1,2324
1828,914,Nashville Predators,60,69,48,4,2,0,2324
1829,915,Los Angeles Kings,65,89,60,2,2,1,2324
1830,915,Anaheim Ducks,65,60,89,2,2,0,2324
1831,916,New Jersey Devils,60,59,51,1,4,1,2324
1832,916,Tampa Bay Lightning,60,51,59,4,1,0,2324
1833,917,Pittsburgh Penguins,60,71,56,7,6,1,2324
1834,917,Philadelphia Flyers,60,56,71,6,7,0,2324
1835,918,Buffalo Sabres,65,81,76,2,2,1,2324
1836,918,Carolina Hurricanes,65,76,81,2,2,0,2324
1837,919,Columbus Blue Jackets,60,75,89,4,2,1,2324
1838,919,New York Rangers,60,89,75,2,4,0,2324
1839,920,Chicago Blackhawks,61.71666667,62,67,2,3,1,2324
1840,920,Detroit Red Wings,61.71666667,67,62,3,2,0,2324
1841,921,Winnipeg Jets,60.55,59,61,4,3,1,2324
1842,921,Arizona Coyotes,60.55,61,59,3,4,0,2324
1843,922,Anaheim Ducks,60,67,68,2,4,1,2324
1844,922,Nashville Predators,60,68,67,4,2,0,2324
1845,923,Washington Capitals,60,46,59,6,3,1,2324
1846,923,Ottawa Senators,60,59,46,3,6,0,2324
1847,924,Dallas Stars,62.9,70,61,2,3,1,2324
1848,924,New York Islanders,62.9,61,70,3,2,0,2324
1849,925,Edmonton Oilers,60,58,63,4,2,1,2324
1850,925,Los Angeles Kings,60,63,58,2,4,0,2324
1851,926,Seattle Kraken,65,68,60,3,3,1,2324
1852,926,Boston Bruins,65,60,68,3,3,0,2324
1853,927,Detroit Red Wings,60,60,66,8,3,1,2324
1854,927,Washington Capitals,60,66,60,3,8,0,2324
1855,928,Florida Panthers,60,63,61,3,2,1,2324
1856,928,Buffalo Sabres,60,61,63,2,3,0,2324
1857,929,Montreal Canadiens,60,42,83,4,2,1,2324
1858,929,Arizona Coyotes,60,83,42,2,4,0,2324
1859,930,Philadelphia Flyers,60,50,60,6,2,1,2324
1860,930,Tampa Bay Lightning,60,60,50,2,6,0,2324
1861,931,Toronto Maple Leafs,60,73,71,2,6,1,2324
1862,931,Vegas Golden Knights,60,71,73,6,2,0,2324
1863,932,Minnesota Wild,60,52,63,2,3,1,2324
1864,932,Carolina Hurricanes,60,63,52,3,2,0,2324
1865,933,Nashville Predators,60,79,47,4,1,1,2324
1866,933,Ottawa Senators,60,47,79,1,4,0,2324
1867,934,Winnipeg Jets,60,61,74,4,2,1,2324
1868,934,St Louis Blues,60,74,61,2,4,0,2324
1869,935,Calgary Flames,60,80,47,4,2,1,2324
1870,935,Los Angeles Kings,60,47,80,2,4,0,2324
1871,936,Colorado Avalanche,60,51,63,5,1,1,2324
1872,936,Dallas Stars,60,63,51,1,5,0,2324
1873,937,Vancouver Canucks,61.7,66,62,3,4,1,2324
1874,937,Pittsburgh Penguins,61.7,62,66,4,3,0,2324
1875,938,San Jose Sharks,60,60,84,2,7,1,2324
1876,938,New Jersey Devils,60,84,60,7,2,0,2324
1877,939,New York Rangers,60,63,69,4,1,1,2324
1878,939,Columbus Blue Jackets,60,69,63,1,4,0,2324
1879,940,Edmonton Oilers,64.56666667,74,53,3,2,1,2324
1880,940,St Louis Blues,64.56666667,53,74,2,3,0,2324
1881,941,Boston Bruins,60,65,67,5,4,1,2324
1882,941,Vegas Golden Knights,60,67,65,4,5,0,2324
1883,942,Columbus Blue Jackets,60,48,72,2,4,1,2324
1884,942,Carolina Hurricanes,60,72,48,4,2,0,2324
1885,943,Detroit Red Wings,60,65,50,3,5,1,2324
1886,943,New York Islanders,60,50,65,5,3,0,2324
1887,944,Florida Panthers,65,80,54,3,3,1,2324
1888,944,Montreal Canadiens,65,54,80,3,3,0,2324
1889,945,Tampa Bay Lightning,61.7,45,52,2,3,1,2324
1890,945,Buffalo Sabres,61.7,52,45,3,2,0,2324
1891,946,Toronto Maple Leafs,60,57,74,4,2,1,2324
1892,946,Arizona Coyotes,60,74,57,2,4,0,2324
1893,947,Dallas Stars,60,78,49,4,1,1,2324
1894,947,Winnipeg Jets,60,49,78,1,4,0,2324
1895,948,Nashville Predators,60,52,52,6,1,1,2324
1896,948,Minnesota Wild,60,52,52,1,6,0,2324
1897,949,Chicago Blackhawks,60,42,70,0,5,1,2324
1898,949,Colorado Avalanche,60,70,42,5,0,0,2324
1899,950,Seattle Kraken,60,51,72,2,0,1,2324
1900,950,Pittsburgh Penguins,60,72,51,0,2,0,2324
1901,951,Vancouver Canucks,60,63,38,1,5,1,2324
1902,951,Los Angeles Kings,60,38,63,5,1,0,2324
1903,952,San Jose Sharks,60,58,62,4,6,1,2324
1904,952,Anaheim Ducks,60,62,58,6,4,0,2324
1905,953,Ottawa Senators,60,68,61,3,5,1,2324
1906,953,Arizona Coyotes,60,61,68,5,3,0,2324
1907,954,Washington Capitals,60,40,63,5,2,1,2324
1908,954,Philadelphia Flyers,60,63,40,2,5,0,2324
1909,955,Anaheim Ducks,60,41,92,4,3,1,2324
1910,955,New Jersey Devils,60,92,41,3,4,0,2324
1911,956,Carolina Hurricanes,60,65,55,3,5,1,2324
1912,956,Winnipeg Jets,60,55,65,5,3,0,2324
1913,957,New York Islanders,60,45,44,5,1,1,2324
1914,957,Boston Bruins,60,44,45,1,5,0,2324
1915,958,Seattle Kraken,60,63,52,1,2,1,2324
1916,958,Edmonton Oilers,60,52,63,2,1,0,2324
1917,959,Nashville Predators,60,77,47,5,1,1,2324
1918,959,Colorado Avalanche,60,47,77,1,5,0,2324
1919,960,Buffalo Sabres,60,83,43,7,2,1,2324
1920,960,Vegas Golden Knights,60,43,83,2,7,0,2324
1921,961,Detroit Red Wings,60,47,78,0,4,1,2324
